candidate_id,target_job_role,education_level,degree_field,years_of_experience,num_projects,num_certifications,num_internships,technical_skills_count,relevant_skills_count,required_skills_count,skill_match_percentage,soft_skills_count,project_relevance_score,experience_relevance_score,education_relevance_score,resume_quality_score,ats_score,keyword_match_percentage,overall_resume_score,job_readiness_score,experience_level,missing_skills_count,job_readiness,shortlisted
C02606,DevOps Engineer,Bachelor's,Computer Science,2,3,1,0,8,4,6,67.87,10,52.91,32.88,82.15,61.72,66.18,64.38,63.26,58.91,Junior,2,Beginner,0
C02607,Machine Learning Engineer,Bachelor's,Information Technology,0,1,0,2,7,3,6,45.2,10,36.87,24.22,80.62,53.83,43.2,45.25,46.23,42.67,Fresher,3,Not Ready,0
C02608,UI/UX Designer,Bachelor's,Information Technology,6,6,1,1,4,4,6,68.33,5,59.13,57.97,68.23,74.27,63.79,64.95,68.29,63.8,Mid-Level,2,Beginner,0
C02609,Java Developer,Master's,Software Engineering,7,5,1,0,11,4,6,68.44,6,64.22,65.11,100.0,73.87,63.25,73.61,69.12,66.65,Mid-Level,2,Beginner,0
C02610,Frontend Developer,Bachelor's,Electronics,10,7,5,0,5,3,6,52.94,3,43.62,70.6,51.55,90.36,70.9,64.66,70.7,62.95,Senior,3,Beginner,0
C02611,Machine Learning Engineer,Bachelor's,Computer Science,7,8,3,0,13,5,6,78.88,6,76.4,63.26,87.98,88.18,80.49,84.91,79.72,76.2,Mid-Level,1,Intermediate,0
C02612,DevOps Engineer,Bachelor's,Information Technology,12,14,1,1,11,5,6,80.93,6,83.3,79.78,86.86,84.99,80.74,83.87,85.24,74.3,Senior,1,Beginner,0
C02613,QA Engineer,Bachelor's,Information Technology,2,3,2,2,4,4,6,63.84,9,52.75,37.59,78.76,65.48,71.82,68.21,61.71,51.66,Junior,2,Beginner,0
C02614,QA Engineer,Bachelor's,Software Engineering,4,7,1,1,10,4,6,62.91,3,56.58,48.46,88.51,63.35,58.5,58.9,64.58,61.27,Mid-Level,2,Beginner,0
C02615,Full Stack Developer,Bachelor's,Information Technology,4,7,0,1,7,5,7,73.25,3,67.71,42.78,94.51,71.28,69.81,71.63,70.71,65.91,Mid-Level,2,Beginner,0
C02616,Full Stack Developer,Master's,Software Engineering,12,10,4,0,7,6,7,88.28,4,88.12,85.1,100.0,100.0,98.04,89.0,96.16,89.57,Senior,1,Intermediate,1
C02617,Product Designer,Master's,Design,4,4,2,1,10,4,6,67.41,10,65.87,48.47,95.35,73.1,75.46,71.99,73.05,66.34,Mid-Level,2,Beginner,1
C02618,Python Developer,Bachelor's,Information Technology,2,4,1,0,11,3,6,52.42,4,40.46,35.8,86.82,65.29,63.58,51.39,58.77,47.01,Junior,3,Not Ready,0
C02619,Product Designer,Bachelor's,Computer Science,11,9,1,0,7,4,6,67.33,10,64.96,77.34,55.46,85.17,79.82,70.75,78.04,69.07,Senior,2,Beginner,1
C02620,Data Scientist,Bachelor's,Data Science,7,9,4,1,7,4,6,67.32,6,73.83,65.16,95.94,91.66,84.31,70.46,78.09,74.51,Mid-Level,2,Beginner,1
C02621,QA Engineer,Bachelor's,Business,2,3,4,0,11,3,6,46.1,10,44.53,30.74,64.31,74.12,49.77,53.98,56.22,45.55,Junior,3,Not Ready,0
C02622,Data Scientist,Bachelor's,Other,4,9,3,0,10,2,6,32.37,10,34.67,36.14,34.97,85.61,52.27,43.69,53.79,35.69,Mid-Level,4,Not Ready,1
C02623,Cloud Engineer,Master's,Information Technology,11,6,2,0,5,4,6,66.7,3,60.04,79.75,97.66,85.03,79.73,67.32,82.23,72.64,Senior,2,Beginner,1
C02624,Mobile App Developer,Bachelor's,Information Technology,12,13,5,0,10,5,6,86.23,5,91.75,87.84,85.78,100.0,93.22,85.85,93.53,86.25,Senior,1,Intermediate,0
C02625,Cybersecurity Analyst,Master's,Computer Science,2,2,2,1,11,3,6,49.83,2,50.14,28.52,97.97,73.35,53.62,56.4,57.08,49.69,Junior,3,Not Ready,0
C02626,Cloud Engineer,Bachelor's,Other,6,3,1,1,8,2,6,32.25,6,30.05,42.71,31.31,60.05,50.53,36.97,44.3,34.9,Mid-Level,4,Not Ready,0
C02627,Java Developer,Diploma,Computer Science,8,13,2,1,4,4,6,63.64,6,71.55,65.11,81.24,65.0,70.92,67.14,70.57,63.21,Senior,2,Beginner,0
C02628,Full Stack Developer,Bachelor's,Software Engineering,3,7,2,0,9,4,7,55.4,2,56.07,37.89,95.95,64.63,57.84,61.48,61.98,54.79,Mid-Level,3,Beginner,0
C02629,Full Stack Developer,Diploma,Computer Science,0,1,3,2,2,2,7,28.45,3,28.06,13.15,79.61,49.53,31.49,35.18,35.3,31.88,Fresher,5,Not Ready,0
C02630,Data Analyst,Bachelor's,Data Science,5,9,1,1,7,4,6,62.21,4,68.24,46.96,97.53,73.81,73.71,64.24,72.21,57.67,Mid-Level,2,Beginner,1
C02631,DevOps Engineer,Bachelor's,Electronics,11,11,4,1,5,3,6,47.8,3,50.61,65.78,54.33,98.56,64.82,54.22,66.87,56.22,Senior,3,Beginner,0
C02632,DevOps Engineer,Bachelor's,Other,7,4,2,1,7,2,6,35.27,6,36.44,43.97,27.74,70.34,42.02,46.29,49.0,39.27,Mid-Level,4,Not Ready,0
C02633,Cloud Engineer,Bachelor's,Computer Science,0,2,1,2,10,3,6,50.59,8,45.91,20.24,87.8,50.31,55.2,50.07,52.8,44.55,Fresher,3,Not Ready,0
C02634,Full Stack Developer,Bachelor's,Software Engineering,2,6,3,1,12,4,7,56.19,9,54.59,30.19,95.5,69.05,58.01,57.65,59.9,50.07,Junior,3,Beginner,0
C02635,DevOps Engineer,Bachelor's,Information Technology,7,8,4,1,6,5,6,79.07,9,80.95,67.86,86.74,91.13,82.32,84.72,80.48,71.86,Mid-Level,1,Beginner,1
C02636,Machine Learning Engineer,Bachelor's,Computer Science,12,15,1,1,7,5,6,82.44,6,90.03,77.29,87.46,82.83,81.77,78.12,79.9,76.81,Senior,1,Intermediate,0
C02637,Backend Developer,Master's,Computer Science,9,9,4,0,10,4,6,66.14,2,74.61,68.32,100.0,86.27,73.95,67.23,77.73,71.62,Senior,2,Beginner,1
C02638,Mobile App Developer,Diploma,Software Engineering,6,10,5,0,6,4,6,70.09,5,64.49,52.32,86.53,75.67,74.82,74.46,70.57,70.03,Mid-Level,2,Beginner,1
C02639,Machine Learning Engineer,Bachelor's,Mathematics,8,7,5,0,8,5,6,84.82,2,77.1,75.56,79.53,84.22,77.16,88.49,82.78,76.31,Senior,1,Intermediate,0
C02640,Data Analyst,Bachelor's,Data Science,6,6,0,0,9,4,6,62.53,6,63.9,54.93,90.27,70.77,65.62,60.92,64.6,57.33,Mid-Level,2,Beginner,1
C02641,Cloud Engineer,Bachelor's,Computer Science,10,9,2,0,5,5,6,85.46,8,79.28,86.88,83.43,89.05,94.63,84.9,91.1,76.32,Senior,1,Intermediate,0
C02642,Java Developer,Bachelor's,Information Technology,6,9,0,0,5,4,6,63.37,8,72.7,57.95,90.52,64.54,65.92,62.73,66.23,63.88,Mid-Level,2,Beginner,0
C02643,Mobile App Developer,Bachelor's,Software Engineering,11,14,1,1,5,5,6,80.67,6,86.41,83.22,94.6,75.04,79.81,80.6,82.29,81.13,Senior,1,Intermediate,0
C02644,Frontend Developer,Bachelor's,Computer Science,11,12,2,1,10,5,6,79.02,6,89.51,79.73,93.07,82.15,74.16,83.16,82.36,74.17,Senior,1,Beginner,0
C02645,Backend Developer,Bachelor's,Computer Science,1,3,5,1,4,3,6,50.77,6,38.9,23.19,85.12,68.02,60.38,51.25,59.11,47.16,Junior,3,Not Ready,0
C02646,Cybersecurity Analyst,Bachelor's,Computer Science,7,7,1,0,5,4,6,64.61,9,69.59,63.01,91.88,67.68,65.13,62.52,69.32,68.09,Mid-Level,2,Beginner,1
C02647,Java Developer,Diploma,Information Technology,6,3,2,1,8,3,6,45.4,9,37.77,46.02,77.76,57.91,48.88,50.62,50.58,43.18,Mid-Level,3,Not Ready,0
C02648,Data Scientist,Bachelor's,Data Science,12,5,1,0,10,5,6,81.62,5,72.04,79.96,94.2,76.42,77.76,78.18,82.79,72.45,Senior,1,Beginner,1
C02649,Product Designer,Bachelor's,Computer Science,11,11,5,0,9,4,6,69.19,5,73.63,71.74,55.22,100.0,87.74,75.41,80.47,73.96,Senior,2,Beginner,1
C02650,Machine Learning Engineer,Bachelor's,Computer Science,3,10,1,1,12,5,6,78.63,3,83.15,46.28,90.57,75.33,83.39,81.85,74.79,65.26,Mid-Level,1,Beginner,1
C02651,QA Engineer,Master's,Computer Science,9,12,5,0,5,4,6,62.82,7,63.77,70.2,86.8,100.0,83.44,66.06,78.4,73.29,Senior,2,Beginner,1
C02652,QA Engineer,Bachelor's,Business,7,5,3,0,6,4,6,68.56,3,65.5,58.57,57.82,82.83,76.11,68.76,71.59,65.17,Mid-Level,2,Beginner,0
C02653,Full Stack Developer,Bachelor's,Computer Science,12,10,4,0,8,5,7,73.17,3,66.53,81.72,87.22,94.79,81.8,74.6,82.47,75.01,Senior,2,Intermediate,1
C02654,DevOps Engineer,Bachelor's,Information Technology,5,3,5,1,9,4,6,62.72,6,51.54,53.61,94.64,75.82,72.58,66.9,67.99,61.59,Mid-Level,2,Beginner,0
C02655,Data Scientist,Bachelor's,Information Technology,1,1,5,0,8,4,6,69.57,5,60.54,33.53,83.91,65.33,63.31,69.44,64.11,59.41,Junior,2,Beginner,0
C02656,Backend Developer,PhD,Software Engineering,11,7,3,0,5,5,6,86.76,5,69.55,87.5,96.29,98.21,90.0,92.94,90.61,82.43,Senior,1,Intermediate,0
C02657,Product Designer,Bachelor's,Design,5,3,4,0,5,5,6,80.17,6,65.94,49.97,94.8,80.31,73.83,81.36,74.59,72.53,Mid-Level,1,Beginner,0
C02658,Data Analyst,Bachelor's,Other,3,6,3,1,2,2,6,34.11,9,43.5,34.58,36.91,65.01,38.81,35.65,46.31,41.98,Mid-Level,4,Not Ready,0
C02659,Data Analyst,Bachelor's,Data Science,3,7,2,1,12,4,6,65.37,9,67.81,42.16,98.66,73.34,72.81,69.35,68.93,60.36,Mid-Level,2,Beginner,1
C02660,Data Scientist,Bachelor's,Other,10,13,3,0,12,4,6,70.79,7,65.06,80.39,37.94,91.1,85.86,75.75,76.23,64.91,Senior,2,Beginner,0
C02661,QA Engineer,Master's,Computer Science,9,5,1,0,9,4,6,69.36,7,54.68,69.79,81.17,75.38,66.94,67.56,69.29,64.24,Senior,2,Beginner,0
C02662,Data Scientist,Master's,Information Technology,8,8,3,1,12,5,6,87.14,6,85.99,76.76,88.89,92.21,86.61,84.22,87.99,76.64,Senior,1,Intermediate,0
C02663,DevOps Engineer,Bachelor's,Software Engineering,0,2,3,2,10,3,6,50.93,4,45.74,27.18,88.1,61.0,60.67,51.87,55.85,48.81,Fresher,3,Not Ready,0
C02664,Product Designer,PhD,Computer Science,10,12,5,0,9,4,6,68.73,8,77.66,72.02,74.94,100.0,82.04,74.16,79.11,67.84,Senior,2,Beginner,1
C02665,Java Developer,PhD,Other,3,6,3,0,9,3,6,53.42,10,45.09,32.43,46.22,85.81,73.89,63.5,62.97,51.87,Mid-Level,3,Beginner,0
C02666,Backend Developer,Bachelor's,Data Science,4,10,4,0,9,3,6,53.77,7,48.57,43.72,56.78,77.8,57.91,59.13,61.62,49.21,Mid-Level,3,Not Ready,0
C02667,QA Engineer,Master's,Software Engineering,12,13,4,0,11,5,6,78.74,9,84.04,76.93,92.63,95.23,83.01,84.33,85.64,82.46,Senior,1,Intermediate,0
C02668,Full Stack Developer,Diploma,Information Technology,3,3,1,1,7,4,7,60.02,5,50.31,37.03,79.88,50.0,54.91,53.18,52.28,51.23,Mid-Level,3,Beginner,0
C02669,Machine Learning Engineer,Master's,Computer Science,10,7,1,0,10,4,6,64.02,6,61.55,70.23,95.35,80.68,67.65,70.36,75.22,61.1,Senior,2,Beginner,0
C02670,Python Developer,Bachelor's,Data Science,12,9,3,1,8,5,6,78.4,2,78.79,83.57,87.34,80.5,82.13,76.71,78.97,77.0,Senior,1,Intermediate,1
C02671,Java Developer,Master's,Software Engineering,4,5,0,1,10,5,6,82.11,7,66.38,48.85,97.6,71.6,76.02,80.37,74.67,63.17,Mid-Level,1,Beginner,1
C02672,QA Engineer,Bachelor's,Business,4,5,4,1,8,4,6,62.78,9,60.65,39.82,62.02,80.18,65.29,66.29,66.88,57.61,Mid-Level,2,Beginner,1
C02673,Python Developer,Diploma,Computer Science,1,1,5,0,9,3,6,49.94,3,39.32,25.31,84.23,58.59,54.5,51.94,52.84,46.91,Junior,3,Not Ready,0
C02674,Cloud Engineer,Bachelor's,Information Technology,0,3,2,0,7,3,6,45.68,2,49.0,26.43,90.13,64.85,59.33,48.43,57.31,44.84,Fresher,3,Not Ready,0
C02675,Frontend Developer,Diploma,Computer Science,0,0,3,2,5,2,6,31.53,3,0.62,17.91,81.3,52.78,32.76,32.95,39.53,29.01,Fresher,4,Not Ready,0
C02676,Java Developer,PhD,Information Technology,7,3,5,0,11,4,6,63.87,9,63.88,63.0,98.88,87.47,65.45,68.76,73.68,63.25,Mid-Level,2,Beginner,1
C02677,Data Analyst,Master's,Data Science,5,7,2,0,7,4,6,66.97,9,66.85,50.95,95.37,71.05,64.85,67.78,70.36,58.84,Mid-Level,2,Beginner,1
C02678,Backend Developer,Bachelor's,Information Technology,4,4,5,1,9,4,6,71.64,6,67.12,46.38,88.54,83.48,69.85,73.53,71.32,64.12,Mid-Level,2,Beginner,1
C02679,Cloud Engineer,Master's,Information Technology,1,2,4,1,8,4,6,66.56,10,62.3,27.22,97.66,67.46,67.54,64.66,62.12,64.6,Junior,2,Beginner,0
C02680,Java Developer,Bachelor's,Electronics,1,5,2,0,6,2,6,35.09,3,34.47,24.99,53.82,59.03,42.54,39.34,45.91,37.05,Junior,4,Not Ready,0
C02681,Full Stack Developer,Master's,Information Technology,11,8,3,1,9,6,7,82.67,2,79.1,83.32,100.0,96.21,84.16,87.87,86.47,80.41,Senior,1,Intermediate,0
C02682,Mobile App Developer,Bachelor's,Computer Science,10,7,1,0,6,5,6,85.0,6,78.1,83.36,90.49,85.6,92.2,83.72,86.36,79.32,Senior,1,Intermediate,0
C02683,UI/UX Designer,Bachelor's,Design,2,6,3,0,4,3,6,51.39,2,47.15,35.67,91.71,76.99,67.42,55.41,60.81,48.97,Junior,3,Not Ready,0
C02684,UI/UX Designer,Bachelor's,Information Technology,12,5,1,1,8,5,6,86.5,7,77.84,86.62,65.89,82.65,86.58,82.28,81.5,77.37,Senior,1,Intermediate,1
C02685,Mobile App Developer,Master's,Software Engineering,8,15,1,1,9,5,6,78.39,5,86.65,71.63,99.31,83.12,87.91,81.04,83.99,80.15,Senior,1,Intermediate,0
C02686,Backend Developer,Bachelor's,Data Science,3,9,4,1,5,3,6,49.57,3,47.1,35.58,61.23,82.06,65.41,57.26,59.49,53.36,Mid-Level,3,Beginner,0
C02687,Java Developer,Bachelor's,Other,12,13,0,0,8,3,6,50.28,10,62.42,66.17,26.25,84.83,59.89,57.12,62.08,52.0,Senior,3,Beginner,1
C02688,Machine Learning Engineer,Master's,Computer Science,1,2,2,0,8,4,6,68.99,3,53.14,34.07,100.0,62.14,69.05,69.8,64.74,62.48,Junior,2,Beginner,1
C02689,Machine Learning Engineer,Bachelor's,Data Science,0,0,2,0,4,2,6,32.67,7,14.67,12.15,96.18,52.92,40.34,39.09,44.39,33.01,Fresher,4,Not Ready,0
C02690,Full Stack Developer,Bachelor's,Computer Science,7,10,5,0,13,5,7,68.23,2,71.58,65.21,91.71,98.49,87.58,76.46,84.0,75.15,Mid-Level,2,Intermediate,1
C02691,UI/UX Designer,PhD,Computer Science,6,4,1,1,4,3,6,49.6,5,48.56,53.07,87.75,77.3,58.5,59.98,61.48,49.55,Mid-Level,3,Not Ready,1
C02692,Python Developer,Bachelor's,Information Technology,0,0,1,1,4,2,6,30.02,6,11.59,21.56,88.74,48.13,41.55,31.79,41.09,29.68,Fresher,4,Not Ready,0
C02693,Frontend Developer,Bachelor's,Software Engineering,8,14,2,1,11,5,6,87.38,4,88.42,74.2,90.39,76.43,86.37,84.09,84.74,83.74,Senior,1,Intermediate,0
C02694,Machine Learning Engineer,Bachelor's,Information Technology,2,2,3,0,10,3,6,54.27,2,41.93,35.02,81.67,60.51,51.06,56.15,55.91,50.1,Junior,3,Beginner,0
C02695,QA Engineer,Diploma,Software Engineering,8,8,5,1,10,5,6,88.07,4,71.46,77.76,72.98,86.74,92.73,83.56,86.22,78.9,Senior,1,Intermediate,1
C02696,Cloud Engineer,Diploma,Computer Science,6,9,2,0,6,4,6,63.24,4,69.92,55.92,78.21,67.54,71.02,60.48,65.22,62.01,Mid-Level,2,Beginner,0
C02697,Frontend Developer,Diploma,Information Technology,5,6,3,1,9,5,6,87.42,10,75.12,53.01,76.42,63.54,73.23,78.47,72.68,71.54,Mid-Level,1,Beginner,0
C02698,Product Designer,Master's,Business,14,14,4,1,4,4,6,62.63,9,80.03,70.65,81.69,98.77,75.57,71.21,77.85,69.28,Senior,2,Beginner,1
C02699,Mobile App Developer,Bachelor's,Computer Science,6,8,3,1,8,3,6,48.05,10,50.88,50.37,87.75,75.12,62.15,56.2,60.41,55.73,Mid-Level,3,Beginner,0
C02700,QA Engineer,Bachelor's,Other,10,14,1,0,12,4,6,67.58,6,66.16,75.19,37.48,86.54,80.11,71.61,72.16,59.42,Senior,2,Beginner,0
C02701,UI/UX Designer,Master's,Design,2,3,1,1,6,3,6,48.34,7,50.35,36.12,99.78,69.29,62.34,48.52,58.91,46.96,Junior,3,Not Ready,0
C02702,DevOps Engineer,Master's,Computer Science,2,5,3,0,4,3,6,51.15,10,43.19,27.25,94.79,77.39,62.3,57.87,59.93,47.88,Junior,3,Not Ready,0
C02703,Mobile App Developer,Master's,Software Engineering,8,14,2,0,6,5,6,79.27,4,92.37,70.82,100.0,94.7,80.14,84.23,86.93,74.92,Senior,1,Beginner,1
C02704,DevOps Engineer,Master's,Computer Science,4,7,1,1,5,5,6,78.9,5,79.61,45.34,93.77,80.87,83.63,77.7,75.73,70.96,Mid-Level,1,Beginner,1
C02705,Cloud Engineer,Master's,Software Engineering,3,7,1,1,6,4,6,70.19,9,67.83,40.96,100.0,74.11,77.01,73.4,73.61,63.05,Mid-Level,2,Beginner,0
C02706,UI/UX Designer,Master's,Design,14,11,0,1,7,5,6,84.54,7,89.81,80.17,95.16,80.75,80.25,81.6,83.47,81.28,Senior,1,Intermediate,0
C02707,DevOps Engineer,Bachelor's,Electronics,11,8,0,0,4,4,6,63.86,8,63.12,76.12,52.9,78.23,63.92,69.76,67.05,62.44,Senior,2,Beginner,0
C02708,DevOps Engineer,Bachelor's,Computer Science,6,9,0,0,11,4,6,64.09,6,61.36,55.14,86.17,73.88,70.27,69.19,71.43,56.92,Mid-Level,2,Beginner,0
C02709,Cloud Engineer,Diploma,Computer Science,3,3,5,1,7,4,6,66.53,5,61.97,36.24,74.26,69.95,61.23,64.11,60.95,64.07,Mid-Level,2,Beginner,0
C02710,Mobile App Developer,Bachelor's,Software Engineering,12,9,1,0,9,5,6,86.75,6,79.95,87.0,99.72,79.92,82.12,89.68,86.33,80.92,Senior,1,Intermediate,1
C02711,Full Stack Developer,Bachelor's,Computer Science,6,9,1,0,8,5,7,72.01,8,62.93,59.32,89.37,70.13,64.29,74.99,70.15,60.25,Mid-Level,2,Beginner,0
C02712,Mobile App Developer,Bachelor's,Information Technology,3,10,4,1,7,4,6,63.23,10,73.7,39.74,90.09,87.64,65.24,63.78,66.97,57.07,Mid-Level,2,Beginner,0
C02713,Cybersecurity Analyst,Bachelor's,Computer Science,6,4,0,0,5,4,6,63.12,7,66.59,54.69,91.94,62.16,61.67,58.82,67.12,61.86,Mid-Level,2,Beginner,1
C02714,Cybersecurity Analyst,Bachelor's,Information Technology,8,8,0,0,13,5,6,80.6,7,79.46,66.18,90.7,74.97,85.06,83.62,76.22,68.24,Senior,1,Beginner,1
C02715,Cloud Engineer,Master's,Other,6,5,5,1,4,3,6,51.78,4,42.71,45.56,35.73,88.29,58.96,61.47,61.44,45.26,Mid-Level,3,Not Ready,0
C02716,DevOps Engineer,Bachelor's,Electronics,11,10,2,1,6,4,6,63.64,3,66.42,76.39,46.35,86.07,79.47,65.2,74.52,68.78,Senior,2,Beginner,1
C02717,Cybersecurity Analyst,Diploma,Electronics,3,10,3,0,8,3,6,45.31,2,52.36,37.76,57.66,66.48,57.5,44.7,50.84,42.68,Mid-Level,3,Not Ready,0
C02718,QA Engineer,Bachelor's,Software Engineering,5,5,0,1,7,5,6,81.88,3,67.06,58.54,81.95,68.19,81.05,75.38,72.56,63.8,Mid-Level,1,Beginner,1
C02719,Mobile App Developer,Bachelor's,Software Engineering,3,6,1,0,9,4,6,67.11,7,57.46,35.54,96.35,74.4,62.45,64.07,64.9,60.18,Mid-Level,2,Beginner,0
C02720,Machine Learning Engineer,Bachelor's,Data Science,12,15,5,0,6,4,6,67.75,4,68.44,78.34,96.94,100.0,74.79,73.75,84.76,75.89,Senior,2,Intermediate,1
C02721,QA Engineer,Bachelor's,Other,11,6,3,0,6,3,6,53.37,2,48.93,65.5,31.07,75.75,57.45,61.78,60.47,54.56,Senior,3,Beginner,0
C02722,QA Engineer,Bachelor's,Computer Science,4,7,1,0,8,4,6,66.81,10,63.53,43.88,79.96,75.17,75.95,65.81,66.63,64.5,Mid-Level,2,Beginner,0
C02723,Mobile App Developer,Diploma,Information Technology,6,4,4,0,11,4,6,69.43,8,66.42,60.31,84.15,59.51,68.85,64.7,65.04,69.6,Mid-Level,2,Beginner,0
C02724,UI/UX Designer,Master's,Design,4,6,1,1,5,5,6,79.7,3,70.49,47.48,99.77,72.78,83.97,79.89,74.95,65.28,Mid-Level,1,Beginner,0
C02725,QA Engineer,Bachelor's,Software Engineering,10,5,1,0,9,5,6,86.01,5,67.74,84.94,85.6,70.81,85.14,84.12,82.67,76.26,Senior,1,Intermediate,1
C02726,Full Stack Developer,Bachelor's,Information Technology,3,3,3,1,10,4,7,52.85,3,44.86,35.75,94.93,74.38,56.19,56.41,63.47,47.57,Mid-Level,3,Not Ready,0
C02727,Data Analyst,Master's,Other,8,14,4,1,9,4,6,70.23,5,75.77,68.69,42.2,100.0,82.55,73.79,78.16,69.68,Senior,2,Beginner,1
C02728,DevOps Engineer,Master's,Software Engineering,9,11,2,1,11,5,6,81.39,8,77.65,77.05,100.0,86.91,80.33,80.97,83.66,81.27,Senior,1,Intermediate,1
C02729,Cloud Engineer,Master's,Information Technology,4,6,5,1,4,4,6,63.71,3,65.87,46.63,99.22,83.54,65.38,64.41,71.94,61.63,Mid-Level,2,Beginner,1
C02730,DevOps Engineer,Master's,Software Engineering,13,6,0,0,9,4,6,63.1,7,58.69,75.92,100.0,75.39,73.95,61.65,72.75,69.72,Senior,2,Beginner,1
C02731,Java Developer,Master's,Software Engineering,10,7,2,1,4,4,6,66.5,5,64.14,74.14,100.0,85.65,67.96,71.72,74.41,63.37,Senior,2,Beginner,0
C02732,Full Stack Developer,Bachelor's,Computer Science,11,10,3,0,6,6,7,88.93,6,76.6,80.92,86.05,81.75,88.61,88.38,86.54,80.31,Senior,1,Intermediate,0
C02733,Cloud Engineer,Bachelor's,Other,0,1,2,2,7,1,6,19.57,7,13.35,31.22,29.35,51.22,33.27,28.17,35.14,25.96,Fresher,5,Not Ready,0
C02734,Machine Learning Engineer,Bachelor's,Other,4,7,0,1,10,2,6,36.32,7,29.67,35.26,32.32,69.25,46.6,38.32,44.61,31.21,Mid-Level,4,Not Ready,0
C02735,Java Developer,Bachelor's,Software Engineering,0,1,0,3,4,2,6,32.39,3,35.63,33.19,94.47,48.29,37.16,34.53,44.16,38.56,Fresher,4,Not Ready,0
C02736,DevOps Engineer,Master's,Information Technology,5,10,2,1,4,3,6,50.91,8,59.77,40.65,97.5,88.41,73.53,54.18,71.69,54.74,Mid-Level,3,Beginner,1
C02737,Cloud Engineer,Bachelor's,Software Engineering,5,3,0,1,8,5,6,78.61,7,64.21,49.88,90.26,61.38,78.99,73.11,71.19,63.91,Mid-Level,1,Beginner,1
C02738,Data Scientist,Bachelor's,Computer Science,4,10,5,1,7,5,6,86.45,10,86.29,49.93,87.71,89.66,85.93,83.1,81.13,73.11,Mid-Level,1,Beginner,0
C02739,Mobile App Developer,Bachelor's,Software Engineering,5,9,0,1,12,4,6,68.72,8,67.03,46.53,99.19,74.0,73.59,74.28,70.21,59.99,Mid-Level,2,Beginner,0
C02740,Cloud Engineer,Bachelor's,Information Technology,7,10,2,0,10,5,6,81.18,3,76.19,61.23,87.72,88.33,90.0,80.69,81.31,77.35,Mid-Level,1,Intermediate,0
C02741,Cybersecurity Analyst,Bachelor's,Other,0,1,3,1,5,1,6,11.7,6,10.34,10.43,34.22,58.82,35.18,24.5,31.28,17.17,Fresher,5,Not Ready,0
C02742,Mobile App Developer,Bachelor's,Information Technology,11,5,0,0,5,5,6,79.88,6,66.26,80.85,88.37,75.78,82.74,80.69,81.32,73.98,Senior,1,Beginner,1
C02743,Machine Learning Engineer,Bachelor's,Information Technology,4,10,2,0,6,3,6,47.95,10,53.5,39.81,85.33,80.49,60.54,58.5,61.03,51.24,Mid-Level,3,Beginner,0
C02744,Frontend Developer,Bachelor's,Electronics,6,6,1,1,8,2,6,30.87,3,36.36,43.5,45.79,67.86,43.79,41.18,47.7,36.02,Mid-Level,4,Not Ready,0
C02745,Java Developer,Master's,Software Engineering,11,11,4,0,12,5,6,81.34,2,80.74,76.73,96.88,91.78,90.45,83.89,86.14,81.2,Senior,1,Intermediate,1
C02746,Python Developer,Bachelor's,Software Engineering,8,10,4,0,10,4,6,67.64,8,66.04,64.6,94.34,91.12,78.19,71.55,75.46,70.49,Senior,2,Beginner,1
C02747,Data Analyst,Master's,Other,2,6,0,0,3,1,6,13.89,5,22.96,19.26,42.36,65.44,31.11,21.84,37.45,18.75,Junior,5,Not Ready,0
C02748,Java Developer,Diploma,Electronics,3,5,2,1,10,3,6,46.29,2,43.02,32.86,42.47,65.7,54.71,47.1,53.01,40.56,Mid-Level,3,Not Ready,0
C02749,Data Analyst,Bachelor's,Business,1,3,5,0,6,2,6,32.15,9,23.66,22.19,73.27,66.97,47.36,41.17,49.15,36.54,Junior,4,Not Ready,0
C02750,Data Analyst,Bachelor's,Data Science,7,9,1,1,7,5,6,83.81,10,81.81,66.76,99.37,69.09,83.85,78.71,79.15,72.33,Mid-Level,1,Beginner,1
C02751,Cloud Engineer,Bachelor's,Information Technology,4,5,1,0,11,4,6,69.9,4,58.29,48.65,90.68,69.94,70.56,68.74,68.41,60.43,Mid-Level,2,Beginner,1
C02752,Product Designer,Bachelor's,Design,10,5,5,0,9,5,6,86.12,8,70.94,85.87,90.43,91.25,95.59,84.69,87.66,87.18,Senior,1,Intermediate,1
C02753,Frontend Developer,Master's,Computer Science,9,5,0,1,13,5,6,79.6,6,77.3,79.99,100.0,68.59,71.87,73.1,79.29,74.19,Senior,1,Beginner,1
C02754,Full Stack Developer,Diploma,Information Technology,3,8,1,1,6,5,7,69.59,6,73.5,42.17,75.61,64.67,74.14,71.06,64.68,62.02,Mid-Level,2,Beginner,0
C02755,Product Designer,Diploma,Information Technology,5,10,5,0,4,4,6,62.34,8,62.03,45.88,50.66,79.29,64.55,61.89,63.77,61.55,Mid-Level,2,Beginner,0
C02756,Full Stack Developer,Master's,Computer Science,2,2,4,1,8,5,7,70.2,2,65.78,33.42,99.71,69.16,70.87,65.78,70.12,60.93,Junior,2,Beginner,0
C02757,DevOps Engineer,Bachelor's,Computer Science,9,13,3,1,12,5,6,84.24,7,91.12,81.67,80.41,84.79,91.07,80.42,86.78,81.77,Senior,1,Intermediate,1
